filename,width,height,class,xmin,ymin,xmax,ymax 
01127.jpg,640,480,peanut,209.0,192.0,230.0,205.0
01128.jpg,640,480,peanut,210.0,194.0,230.0,206.0
01128.jpg,640,480,peanut,115.0,157.0,145.0,175.0
01128.jpg,640,480,peanut,53.0,219.0,76.0,241.0
01129.jpg,640,480,peanut,284.0,204.0,306.0,218.0
01129.jpg,640,480,peanut,191.0,162.0,220.0,180.0
01129.jpg,640,480,peanut,126.0,223.0,150.0,247.0
01130.jpg,640,480,peanut,392.0,226.0,418.0,239.0
01130.jpg,640,480,peanut,297.0,173.0,328.0,192.0
01130.jpg,640,480,peanut,234.0,233.0,254.0,257.0
01131.jpg,640,480,peanut,187.0,191.0,208.0,202.0
01131.jpg,640,480,peanut,92.0,156.0,120.0,174.0
01131.jpg,640,480,peanut,32.0,219.0,53.0,241.0
01133.jpg,640,480,peanut,112.0,181.0,133.0,192.0
01133.jpg,640,480,peanut,17.0,150.0,43.0,168.0
02007.jpg,640,480,peanut,226.0,129.0,240.0,142.0
02007.jpg,640,480,peanut,7.0,166.0,31.0,179.0
02008.jpg,640,480,peanut,226.0,131.0,240.0,142.0
02008.jpg,640,480,peanut,138.0,173.0,164.0,186.0
02009.jpg,640,480,peanut,204.0,163.0,226.0,174.0
02009.jpg,640,480,peanut,137.0,174.0,163.0,185.0
02010.jpg,640,480,peanut,217.0,99.0,229.0,109.0
02010.jpg,640,480,peanut,107.0,218.0,124.0,237.0
02011.jpg,640,480,peanut,197.0,120.0,218.0,131.0
02011.jpg,640,480,peanut,34.0,278.0,66.0,295.0
02012.jpg,640,480,peanut,183.0,105.0,197.0,117.0
02012.jpg,640,480,peanut,143.0,135.0,157.0,148.0
02012.jpg,640,480,peanut,35.0,277.0,66.0,295.0
02013.jpg,640,480,peanut,182.0,105.0,196.0,117.0
02013.jpg,640,480,peanut,141.0,137.0,159.0,148.0
02013.jpg,640,480,peanut,83.0,185.0,109.0,197.0
02014.jpg,640,480,peanut,210.0,99.0,229.0,111.0
02014.jpg,640,480,peanut,186.0,82.0,207.0,91.0
02014.jpg,640,480,peanut,128.0,102.0,140.0,113.0
02018.jpg,640,480,peanut,197.0,82.0,216.0,92.0
02018.jpg,640,480,peanut,212.0,114.0,230.0,124.0
02018.jpg,640,480,peanut,357.0,220.0,378.0,235.0
02018.jpg,640,480,peanut,36.0,217.0,52.0,233.0
02020.jpg,640,480,peanut,189.0,102.0,210.0,112.0
02020.jpg,640,480,peanut,235.0,151.0,249.0,165.0
02020.jpg,640,480,peanut,357.0,222.0,377.0,236.0
02020.jpg,640,480,peanut,51.0,269.0,79.0,283.0
02021.jpg,640,480,peanut,189.0,102.0,211.0,113.0
02021.jpg,640,480,peanut,282.0,116.0,301.0,128.0
02021.jpg,640,480,peanut,232.0,170.0,251.0,186.0
02021.jpg,640,480,peanut,52.0,269.0,79.0,283.0
02022.jpg,640,480,peanut,280.0,116.0,302.0,128.0
02022.jpg,640,480,peanut,181.0,131.0,200.0,144.0
02022.jpg,640,480,peanut,208.0,188.0,228.0,205.0
02022.jpg,640,480,peanut,54.0,268.0,78.0,284.0
02023.jpg,640,480,peanut,277.0,86.0,292.0,99.0
02023.jpg,640,480,peanut,189.0,136.0,203.0,151.0
02023.jpg,640,480,peanut,212.0,218.0,236.0,234.0
02023.jpg,640,480,peanut,52.0,269.0,79.0,283.0
02024.jpg,640,480,peanut,177.0,111.0,194.0,122.0
02024.jpg,640,480,peanut,278.0,109.0,297.0,120.0
02024.jpg,640,480,peanut,227.0,187.0,249.0,202.0
02024.jpg,640,480,peanut,94.0,197.0,117.0,210.0
02025.jpg,640,480,peanut,271.0,128.0,288.0,141.0
02025.jpg,640,480,peanut,188.0,91.0,209.0,101.0
02025.jpg,640,480,peanut,229.0,187.0,249.0,202.0
02025.jpg,640,480,peanut,94.0,197.0,120.0,210.0
02026.jpg,640,480,peanut,265.0,153.0,286.0,165.0
02026.jpg,640,480,peanut,187.0,91.0,208.0,101.0
02026.jpg,640,480,peanut,226.0,210.0,246.0,228.0
02026.jpg,640,480,peanut,84.0,223.0,109.0,237.0
02027.jpg,640,480,peanut,185.0,117.0,209.0,129.0
02027.jpg,640,480,peanut,263.0,151.0,285.0,166.0
02027.jpg,640,480,peanut,228.0,211.0,246.0,228.0
02027.jpg,640,480,peanut,83.0,223.0,108.0,235.0
02028.jpg,640,480,peanut,184.0,118.0,209.0,128.0
02028.jpg,640,480,peanut,264.0,153.0,285.0,166.0
02028.jpg,640,480,peanut,227.0,211.0,246.0,229.0
02029.jpg,640,480,peanut,231.0,122.0,250.0,134.0
02029.jpg,640,480,peanut,259.0,77.0,271.0,88.0
02029.jpg,640,480,peanut,146.0,94.0,166.0,103.0
02030.jpg,640,480,peanut,212.0,134.0,236.0,146.0
02030.jpg,640,480,peanut,133.0,107.0,155.0,117.0
02030.jpg,640,480,peanut,22.0,162.0,38.0,180.0
02031.jpg,640,480,peanut,238.0,93.0,255.0,103.0
02031.jpg,640,480,peanut,51.0,114.0,68.0,130.0
02031.jpg,640,480,peanut,105.0,185.0,130.0,201.0
02032.jpg,640,480,peanut,103.0,188.0,129.0,200.0
02032.jpg,640,480,peanut,214.0,225.0,231.0,246.0
02033.jpg,640,480,peanut,103.0,186.0,127.0,201.0
02033.jpg,640,480,peanut,93.0,248.0,116.0,265.0
02033.jpg,640,480,peanut,212.0,227.0,232.0,246.0
02034.jpg,640,480,peanut,213.0,227.0,232.0,245.0
02034.jpg,640,480,peanut,138.0,265.0,162.0,285.0
02035.jpg,640,480,peanut,132.0,129.0,146.0,142.0
02035.jpg,640,480,peanut,206.0,145.0,226.0,158.0
02035.jpg,640,480,peanut,148.0,154.0,166.0,166.0
02035.jpg,640,480,peanut,86.0,200.0,106.0,214.0
02035.jpg,640,480,peanut,64.0,346.0,101.0,366.0
02036.jpg,640,480,peanut,134.0,108.0,153.0,120.0
02036.jpg,640,480,peanut,237.0,156.0,258.0,168.0
02036.jpg,640,480,peanut,146.0,194.0,167.0,208.0
02036.jpg,640,480,peanut,53.0,231.0,79.0,248.0
02036.jpg,640,480,peanut,65.0,346.0,100.0,367.0
02037.jpg,640,480,peanut,205.0,179.0,220.0,197.0
02037.jpg,640,480,peanut,276.0,152.0,300.0,166.0
02037.jpg,640,480,peanut,266.0,218.0,285.0,237.0
02037.jpg,640,480,peanut,46.0,248.0,73.0,262.0
02037.jpg,640,480,peanut,64.0,346.0,100.0,367.0
02038.jpg,640,480,peanut,189.0,105.0,203.0,118.0
02038.jpg,640,480,peanut,314.0,114.0,334.0,128.0
02038.jpg,640,480,peanut,324.0,145.0,344.0,160.0
02038.jpg,640,480,peanut,44.0,249.0,73.0,266.0
02038.jpg,640,480,peanut,65.0,347.0,100.0,368.0
02039.jpg,640,480,peanut,189.0,104.0,203.0,117.0
02039.jpg,640,480,peanut,163.0,128.0,177.0,142.0
02039.jpg,640,480,peanut,266.0,113.0,288.0,124.0
02039.jpg,640,480,peanut,315.0,115.0,335.0,128.0
02039.jpg,640,480,peanut,324.0,146.0,343.0,160.0
02040.jpg,640,480,peanut,266.0,112.0,288.0,122.0
02040.jpg,640,480,peanut,315.0,114.0,334.0,128.0
02040.jpg,640,480,peanut,325.0,146.0,342.0,160.0
02041.jpg,640,480,peanut,250.0,68.0,267.0,77.0
02041.jpg,640,480,peanut,326.0,147.0,343.0,161.0
02042.jpg,640,480,peanut,185.0,147.0,204.0,162.0
02042.jpg,640,480,peanut,324.0,146.0,341.0,160.0
02043.jpg,640,480,peanut,335.0,165.0,352.0,183.0
02043.jpg,640,480,peanut,130.0,197.0,146.0,214.0
02044.jpg,640,480,peanut,334.0,166.0,352.0,183.0
02044.jpg,640,480,peanut,162.0,202.0,183.0,219.0
02045.jpg,640,480,peanut,335.0,204.0,355.0,220.0
02045.jpg,640,480,peanut,167.0,154.0,187.0,169.0
02046.jpg,640,480,peanut,337.0,204.0,356.0,221.0
02046.jpg,640,480,peanut,121.0,221.0,140.0,238.0
02047.jpg,640,480,peanut,336.0,205.0,356.0,221.0
02047.jpg,640,480,peanut,153.0,164.0,172.0,178.0
02048.jpg,640,480,peanut,301.0,265.0,320.0,281.0
02048.jpg,640,480,peanut,154.0,162.0,172.0,178.0
02049.jpg,640,480,peanut,300.0,265.0,320.0,282.0
02049.jpg,640,480,peanut,154.0,162.0,172.0,177.0
02049.jpg,640,480,peanut,144.0,242.0,165.0,262.0
02050.jpg,640,480,peanut,300.0,264.0,320.0,281.0
02050.jpg,640,480,peanut,147.0,215.0,168.0,232.0
02050.jpg,640,480,peanut,155.0,258.0,177.0,279.0
02051.jpg,640,480,peanut,300.0,264.0,322.0,279.0
02051.jpg,640,480,peanut,156.0,159.0,174.0,175.0
02051.jpg,640,480,peanut,142.0,322.0,166.0,348.0
02052.jpg,640,480,peanut,269.0,165.0,286.0,182.0
02052.jpg,640,480,peanut,127.0,145.0,152.0,157.0
02052.jpg,640,480,peanut,137.0,324.0,167.0,344.0
02053.jpg,640,480,peanut,129.0,144.0,149.0,158.0
02053.jpg,640,480,peanut,172.0,240.0,191.0,260.0
02054.jpg,640,480,peanut,172.0,242.0,190.0,262.0
02054.jpg,640,480,peanut,30.0,209.0,54.0,223.0
02055.jpg,640,480,peanut,139.0,196.0,154.0,212.0
02055.jpg,640,480,peanut,172.0,241.0,189.0,262.0
02056.jpg,640,480,peanut,170.0,242.0,190.0,262.0
02056.jpg,640,480,peanut,55.0,301.0,88.0,319.0
02057.jpg,640,480,peanut,266.0,228.0,288.0,246.0
02057.jpg,640,480,peanut,183.0,295.0,205.0,321.0
02058.jpg,640,480,peanut,252.0,180.0,277.0,195.0
02058.jpg,640,480,peanut,159.0,214.0,183.0,230.0
02059.jpg,640,480,peanut,156.0,304.0,188.0,325.0
02059.jpg,640,480,peanut,90.0,250.0,117.0,269.0
02060.jpg,640,480,peanut,120.0,203.0,145.0,224.0
02060.jpg,640,480,peanut,120.0,364.0,158.0,388.0
02061.jpg,640,480,peanut,123.0,365.0,158.0,388.0
02061.jpg,640,480,peanut,21.0,437.0,58.0,462.0
02062.jpg,640,480,peanut,173.0,306.0,194.0,332.0
02062.jpg,640,480,peanut,149.0,422.0,177.0,457.0
02063.jpg,640,480,peanut,203.0,202.0,220.0,218.0
02063.jpg,640,480,peanut,208.0,293.0,232.0,315.0
02064.jpg,640,480,peanut,223.0,182.0,246.0,201.0
02064.jpg,640,480,peanut,149.0,124.0,166.0,139.0
02065.jpg,640,480,peanut,246.0,159.0,267.0,174.0
02065.jpg,640,480,peanut,98.0,172.0,114.0,188.0
02066.jpg,640,480,peanut,224.0,219.0,245.0,239.0
02066.jpg,640,480,peanut,61.0,214.0,83.0,228.0
02067.jpg,640,480,peanut,223.0,220.0,246.0,238.0
02067.jpg,640,480,peanut,97.0,139.0,116.0,152.0
02067.jpg,640,480,peanut,60.0,214.0,84.0,228.0
02068.jpg,640,480,peanut,223.0,219.0,245.0,237.0
02068.jpg,640,480,peanut,33.0,235.0,60.0,251.0
02068.jpg,640,480,peanut,67.0,399.0,97.0,432.0
02069.jpg,640,480,peanut,166.0,280.0,192.0,300.0
02069.jpg,640,480,peanut,3.0,268.0,26.0,288.0
02069.jpg,640,480,peanut,66.0,399.0,99.0,431.0
02070.jpg,640,480,peanut,167.0,279.0,194.0,301.0
02070.jpg,640,480,peanut,180.0,322.0,214.0,342.0
02070.jpg,640,480,peanut,66.0,399.0,98.0,433.0
02071.jpg,640,480,peanut,167.0,280.0,192.0,300.0
02071.jpg,640,480,peanut,180.0,322.0,210.0,341.0
02071.jpg,640,480,peanut,143.0,385.0,184.0,406.0
02072.jpg,640,480,peanut,168.0,279.0,193.0,300.0
02072.jpg,640,480,peanut,263.0,342.0,300.0,362.0
02072.jpg,640,480,peanut,144.0,385.0,186.0,408.0
02073.jpg,640,480,peanut,173.0,239.0,198.0,257.0
02073.jpg,640,480,peanut,286.0,287.0,312.0,308.0
02073.jpg,640,480,peanut,143.0,392.0,184.0,411.0
02074.jpg,640,480,peanut,284.0,288.0,311.0,308.0
02074.jpg,640,480,peanut,114.0,284.0,139.0,307.0
02074.jpg,640,480,peanut,144.0,392.0,184.0,410.0
02074.jpg,640,480,peanut,5.0,305.0,23.0,327.0
02075.jpg,640,480,peanut,283.0,288.0,312.0,308.0
02075.jpg,640,480,peanut,114.0,284.0,139.0,306.0
02075.jpg,640,480,peanut,88.0,332.0,112.0,353.0
02075.jpg,640,480,peanut,143.0,391.0,186.0,411.0
02076.jpg,640,480,peanut,286.0,236.0,312.0,253.0
02076.jpg,640,480,peanut,166.0,234.0,186.0,251.0
02076.jpg,640,480,peanut,69.0,372.0,94.0,399.0
02076.jpg,640,480,peanut,188.0,402.0,212.0,436.0
02077.jpg,640,480,peanut,284.0,237.0,312.0,253.0
02077.jpg,640,480,peanut,163.0,171.0,182.0,187.0
02077.jpg,640,480,peanut,136.0,311.0,166.0,331.0
02077.jpg,640,480,peanut,208.0,353.0,244.0,374.0
02078.jpg,640,480,peanut,66.0,239.0,94.0,257.0
02078.jpg,640,480,peanut,286.0,237.0,314.0,252.0
02078.jpg,640,480,peanut,134.0,311.0,166.0,330.0
02078.jpg,640,480,peanut,209.0,351.0,247.0,374.0
02079.jpg,640,480,peanut,285.0,236.0,312.0,253.0
02079.jpg,640,480,peanut,176.0,245.0,196.0,261.0
02079.jpg,640,480,peanut,177.0,388.0,203.0,422.0
02080.jpg,640,480,peanut,280.0,182.0,298.0,198.0
02080.jpg,640,480,peanut,166.0,217.0,189.0,234.0
02080.jpg,640,480,peanut,192.0,299.0,227.0,317.0
02081.jpg,640,480,peanut,240.0,262.0,261.0,284.0
02081.jpg,640,480,peanut,192.0,299.0,227.0,317.0
02081.jpg,640,480,peanut,85.0,286.0,109.0,306.0
02082.jpg,640,480,peanut,260.0,154.0,278.0,170.0
02082.jpg,640,480,peanut,268.0,312.0,297.0,335.0
02082.jpg,640,480,peanut,61.0,349.0,83.0,375.0
02083.jpg,640,480,peanut,222.0,218.0,246.0,236.0
02083.jpg,640,480,peanut,282.0,300.0,306.0,322.0
02083.jpg,640,480,peanut,61.0,351.0,84.0,374.0
02084.jpg,640,480,peanut,281.0,298.0,306.0,323.0
02084.jpg,640,480,peanut,225.0,217.0,246.0,236.0
02084.jpg,640,480,peanut,89.0,298.0,117.0,315.0
02085.jpg,640,480,peanut,200.0,271.0,223.0,295.0
02085.jpg,640,480,peanut,280.0,299.0,305.0,322.0
02085.jpg,640,480,peanut,89.0,298.0,120.0,314.0
02086.jpg,640,480,peanut,301.0,302.0,325.0,325.0
02086.jpg,640,480,peanut,235.0,233.0,255.0,254.0
02086.jpg,640,480,peanut,86.0,316.0,104.0,337.0
02087.jpg,640,480,peanut,254.0,182.0,277.0,197.0
02087.jpg,640,480,peanut,302.0,301.0,324.0,325.0
02087.jpg,640,480,peanut,114.0,278.0,146.0,293.0
02088.jpg,640,480,peanut,252.0,182.0,277.0,197.0
02088.jpg,640,480,peanut,303.0,302.0,324.0,327.0
02089.jpg,640,480,peanut,318.0,237.0,349.0,251.0
02089.jpg,640,480,peanut,145.0,328.0,179.0,347.0
02090.jpg,640,480,peanut,145.0,330.0,179.0,350.0
02091.jpg,640,480,peanut,227.0,331.0,260.0,348.0
02092.jpg,640,480,peanut,283.0,271.0,306.0,291.0
02093.jpg,640,480,peanut,357.0,271.0,377.0,291.0
02094.jpg,640,480,peanut,421.0,285.0,445.0,308.0
02095.jpg,640,480,peanut,434.0,219.0,452.0,238.0
02096.jpg,640,480,peanut,480.0,131.0,496.0,145.0
02097.jpg,640,480,peanut,494.0,182.0,521.0,197.0
02098.jpg,640,480,peanut,398.0,243.0,419.0,262.0
02099.jpg,640,480,peanut,257.0,185.0,274.0,202.0
02100.jpg,640,480,peanut,238.0,251.0,262.0,271.0
02101.jpg,640,480,peanut,364.0,244.0,386.0,264.0
02102.jpg,640,480,peanut,355.0,187.0,377.0,202.0
02103.jpg,640,480,peanut,294.0,256.0,325.0,273.0
02104.jpg,640,480,peanut,281.0,107.0,300.0,118.0
02105.jpg,640,480,peanut,370.0,107.0,394.0,120.0
aug0_00009.jpg,640,480,logo,348.1904296875,16.753385543823242,404.638916015625,105.41059112548828
aug0_00009.jpg,640,480,logo,152.69886779785156,0.0,238.1344757080078,64.01146697998047
aug0_00010.jpg,640,480,logo,445.8846435546875,162.3125457763672,489.871826171875,225.2658233642578
aug0_00010.jpg,640,480,logo,308.8126525878906,178.62942504882812,368.0746154785156,236.73731994628906
aug0_00011.jpg,640,480,logo,415.64178466796875,215.21044921875,461.4949951171875,283.585205078125
aug0_00011.jpg,640,480,logo,305.8377380371094,156.9962615966797,360.0480651855469,219.2512664794922
aug0_00012.jpg,640,480,logo,590.3187866210938,30.543537139892578,638.197998046875,118.1690444946289
aug0_00012.jpg,640,480,logo,430.6054992675781,28.69333267211914,488.8206787109375,97.68751525878906
aug0_00013.jpg,640,480,logo,43.65949249267578,78.83566284179688,110.3189697265625,178.8760528564453
aug0_00013.jpg,640,480,logo,197.2671356201172,24.05780792236328,277.08892822265625,103.62234497070312
aug0_00014.jpg,640,480,logo,95.32125091552734,202.20066833496094,138.2421112060547,261.5923156738281
aug0_00014.jpg,640,480,logo,206.098876953125,195.3812255859375,256.18414306640625,242.7212677001953
aug0_00015.jpg,640,480,logo,259.208251953125,47.95077896118164,340.8362731933594,140.84945678710938
aug0_00015.jpg,640,480,logo,78.90597534179688,88.00811767578125,176.2081298828125,175.27334594726562
aug0_00016.jpg,640,480,logo,255.7664337158203,84.95574951171875,298.97808837890625,152.9203643798828
aug0_00016.jpg,640,480,logo,92.26277160644531,79.64601135253906,157.6642303466797,142.30088806152344
aug0_00017.jpg,640,480,logo,0.0,155.18125915527344,11.702516555786133,213.99581909179688
aug0_00018.jpg,640,480,logo,99.5663070678711,0.0,155.27099609375,75.341064453125
aug0_00019.jpg,640,480,logo,624.10595703125,48.22429656982422,640.0,112.14952850341797
aug0_00020.jpg,640,480,logo,1.0363359451293945,173.0214385986328,80.80382537841797,234.0912322998047
aug0_00021.jpg,640,480,logo,84.62168884277344,72.38822174072266,159.62083435058594,132.7515869140625
aug0_00022.jpg,640,480,logo,0.0,78.90410614013672,57.49152755737305,133.69863891601562
aug0_00023.jpg,640,480,logo,130.825927734375,0.0,213.2095947265625,58.69874572753906
aug0_00024.jpg,640,480,logo,281.17999267578125,0.0,350.7101745605469,18.723861694335938
aug0_00024.jpg,640,480,logo,433.94952392578125,0.0,486.52056884765625,51.17964172363281
aug0_00025.jpg,640,480,logo,241.73623657226562,113.55238342285156,288.7148132324219,169.5082550048828
aug0_00025.jpg,640,480,logo,358.88238525390625,136.09262084960938,386.697998046875,209.9432373046875
aug0_00026.jpg,640,480,logo,109.95918273925781,12.901922225952148,170.4979248046875,64.21123504638672
aug0_00026.jpg,640,480,logo,249.36709594726562,28.580726623535156,282.3639221191406,90.04834747314453
aug0_00027.jpg,640,480,logo,276.0,63.0,303.0,120.0
aug0_00027.jpg,640,480,logo,151.0,54.0,203.0,104.0
aug0_00028.jpg,640,480,logo,201.0,59.0,229.0,115.0
aug0_00028.jpg,640,480,logo,75.0,53.0,129.0,104.0
aug0_00029.jpg,640,480,logo,471.0,57.0,501.0,112.0
aug0_00029.jpg,640,480,logo,574.0,54.0,628.0,105.0
aug0_00030.jpg,640,480,logo,510.2926940917969,132.0697784423828,543.7318115234375,180.0377655029297
aug0_00031.jpg,640,480,logo,424.37274169921875,38.13084030151367,456.4874572753906,111.02803802490234
aug0_00031.jpg,640,480,logo,277.562744140625,21.30841064453125,334.910400390625,76.26168060302734
aug0_00032.jpg,640,480,logo,458.31024169921875,110.35941314697266,522.21044921875,186.64207458496094
aug0_00032.jpg,640,480,logo,361.0872802734375,60.29020690917969,430.6908874511719,120.86953735351562
aug0_00033.jpg,640,480,logo,573.7677612304688,92.87918853759766,640.0,161.3581085205078
aug0_00034.jpg,640,480,logo,0.0,142.93936157226562,38.37397766113281,211.6558380126953
aug0_00035.jpg,640,480,logo,1.0,99.0,63.0,154.0
aug0_00036.jpg,640,480,logo,382.2375183105469,37.01205062866211,413.0809020996094,107.56626892089844
aug0_00036.jpg,640,480,logo,244.5438995361328,24.289155960083008,299.621337890625,82.1204833984375
aug0_00037.jpg,640,480,logo,485.3550109863281,0.0,533.24755859375,13.267135620117188
aug0_00039.jpg,640,480,logo,365.0,15.0,386.0,64.0
aug0_00039.jpg,640,480,logo,263.0,9.0,303.0,50.0
aug0_00040.jpg,640,480,logo,440.1861267089844,57.588497161865234,467.3660888671875,101.56175994873047
aug0_00040.jpg,640,480,logo,349.9151611328125,50.8197135925293,388.8902893066406,86.79937744140625
aug0_00041.jpg,640,480,logo,634.0629272460938,0.0,640.0,53.03287887573242
aug0_00041.jpg,640,480,logo,558.7947387695312,0.0,603.4359130859375,3.3627712726593018
aug0_00042.jpg,640,480,logo,511.56463623046875,28.358861923217773,563.8095092773438,69.32166290283203
aug0_00042.jpg,640,480,logo,631.2925415039062,43.06345748901367,640.0,99.78118133544922
aug0_00043.jpg,640,480,logo,143.10568237304688,107.3386459350586,183.06295776367188,159.92007446289062
aug0_00043.jpg,640,480,logo,264.8692626953125,89.10446166992188,325.7619934082031,131.68978881835938
aug0_00044.jpg,640,480,logo,557.8516845703125,46.08336639404297,587.09326171875,84.74959564208984
aug0_00044.jpg,640,480,logo,460.1546325683594,36.49560546875,503.47705078125,71.41279602050781
aug0_00045.jpg,640,480,logo,338.4293212890625,8.727272033691406,364.1186828613281,60.0
aug0_00045.jpg,640,480,logo,226.73646545410156,1.0909090042114258,271.4136047363281,44.727272033691406
aug0_00046.jpg,640,480,logo,410.57550048828125,31.330732345581055,452.9715576171875,89.4328384399414
aug0_00046.jpg,640,480,logo,320.4422912597656,4.356607913970947,377.8254699707031,60.29296875
aug0_00047.jpg,640,480,logo,84.53194427490234,4.874699115753174,124.89452362060547,57.866172790527344
aug0_00047.jpg,640,480,logo,0.0,23.58909034729004,45.73297882080078,75.51058959960938
aug0_00048.jpg,640,480,logo,628.2077026367188,0.0,640.0,45.61085891723633
aug0_00049.jpg,640,480,logo,200.0,10.0,223.0,53.0
aug0_00049.jpg,640,480,logo,97.0,8.0,143.0,50.0
aug0_00050.jpg,640,480,logo,243.0,11.0,265.0,56.0
aug0_00050.jpg,640,480,logo,140.0,8.0,186.0,48.0
aug0_00052.jpg,640,480,logo,259.9903869628906,59.069271087646484,287.1639099121094,111.7547378540039
aug0_00052.jpg,640,480,logo,153.38064575195312,44.652923583984375,198.89324951171875,90.89544677734375
aug0_00053.jpg,640,480,logo,373.99810791015625,82.76388549804688,415.3638916015625,131.4760284423828
aug0_00053.jpg,640,480,logo,285.5318603515625,35.149539947509766,344.2157287597656,88.6693344116211
aug0_00054.jpg,640,480,logo,269.9176330566406,0.0,293.1136779785156,32.158809661865234
aug0_00054.jpg,640,480,logo,163.4266815185547,0.0,205.601318359375,20.248138427734375
aug0_00055.jpg,640,480,logo,241.35877990722656,138.61099243164062,270.2308349609375,181.54058837890625
aug0_00055.jpg,640,480,logo,125.53340148925781,146.2690887451172,174.21897888183594,187.6548309326172
aug0_00056.jpg,640,480,logo,533.421630859375,21.702409744262695,568.5833740234375,73.41136932373047
aug0_00056.jpg,640,480,logo,611.2428588867188,36.309513092041016,640.0,88.62330627441406
aug0_00057.jpg,640,480,logo,513.0,11.0,539.0,55.0
aug0_00057.jpg,640,480,logo,596.0,14.0,639.0,56.0
aug0_00058.jpg,640,480,logo,626.0654296875,207.6714630126953,640.0,269.51458740234375
aug0_00060.jpg,640,480,logo,632.140380859375,22.325580596923828,640.0,80.62015533447266
aug0_00061.jpg,640,480,logo,384.4386291503906,143.45156860351562,442.3630065917969,202.54551696777344
aug0_00061.jpg,640,480,logo,489.2938537597656,198.7248077392578,533.1326904296875,268.7596435546875
aug0_00062.jpg,640,480,logo,597.5001831054688,26.856185913085938,640.0,83.60257720947266
aug0_00062.jpg,640,480,logo,478.25439453125,0.0,543.7284545898438,26.83509063720703
aug0_00063.jpg,640,480,logo,305.6287841796875,13.56734561920166,350.46405029296875,64.7969970703125
aug0_00063.jpg,640,480,logo,402.85015869140625,41.48725128173828,465.7880554199219,93.78836059570312
aug0_00064.jpg,640,480,logo,311.07440185546875,0.0,351.0873718261719,15.773423194885254
aug0_00064.jpg,640,480,logo,173.0472412109375,0.0,240.28306579589844,23.228626251220703
aug0_00065.jpg,640,480,logo,248.710205078125,0.0,274.4388427734375,51.42857360839844
aug0_00065.jpg,640,480,logo,131.8592987060547,0.0,180.10049438476562,31.836734771728516
aug0_00066.jpg,640,480,logo,203.15347290039062,4.078845024108887,234.89773559570312,66.37216186523438
aug0_00066.jpg,640,480,logo,64.82258605957031,0.0,128.92958068847656,44.55769729614258
aug0_00067.jpg,640,480,logo,138.12142944335938,35.06338882446289,171.04925537109375,96.62317657470703
aug0_00067.jpg,640,480,logo,42.15662384033203,52.876529693603516,94.97852325439453,119.6449203491211
aug0_00069.jpg,640,480,logo,24.0,51.0,52.0,100.0
aug0_00070.jpg,640,480,logo,471.8836975097656,70.16737365722656,495.8055725097656,120.15531921386719
aug0_00070.jpg,640,480,logo,382.1960144042969,57.816062927246094,425.37322998046875,98.88816833496094
aug0_00072.jpg,640,480,logo,69.66876983642578,0.0,123.91188049316406,45.886165618896484
aug0_00072.jpg,640,480,logo,0.0,41.91925048828125,28.64610481262207,96.23760223388672
aug0_00074.jpg,640,480,logo,547.0,22.0,594.0,60.0
aug0_00076.jpg,640,480,logo,638.4525756835938,114.98295593261719,640.0,156.46202087402344
aug0_00077.jpg,640,480,logo,443.7171936035156,0.0,512.054931640625,8.983766555786133
aug0_00077.jpg,640,480,logo,565.2892456054688,0.0,616.1971435546875,4.458614349365234
aug0_00078.jpg,640,480,logo,433.2646179199219,5.073995590209961,478.35052490234375,40.59196472167969
aug0_00078.jpg,640,480,logo,541.0309448242188,16.236785888671875,564.1237182617188,63.93234634399414
aug0_00080.jpg,640,480,logo,229.14410400390625,119.0562515258789,264.92718505859375,150.08567810058594
aug0_00080.jpg,640,480,logo,313.0103454589844,125.83172607421875,330.0929260253906,165.60157775878906
aug0_00082.jpg,640,480,logo,195.12684631347656,89.83202362060547,243.00697326660156,125.79058837890625
aug0_00082.jpg,640,480,logo,291.1221923828125,91.27864074707031,316.8926086425781,134.29010009765625
aug0_00084.jpg,640,480,logo,0.0,153.0117950439453,26.23627281188965,207.08407592773438
aug0_00085.jpg,640,480,logo,163.14767456054688,249.27133178710938,271.8761291503906,376.8348083496094
aug0_00085.jpg,640,480,logo,0.0,292.8664855957031,36.873592376708984,411.490478515625
aug0_00086.jpg,640,480,logo,234.4101104736328,243.85150146484375,284.51251220703125,336.5773620605469
aug0_00086.jpg,640,480,logo,371.3980712890625,183.4728546142578,463.7866516113281,263.255615234375
aug0_00087.jpg,640,480,logo,393.0,233.0,429.0,340.0
aug0_00087.jpg,640,480,logo,199.0,195.0,279.0,264.0
aug0_00088.jpg,640,480,logo,242.0,191.0,318.0,257.0
aug0_00088.jpg,640,480,logo,429.0,230.0,466.0,342.0
aug0_00089.jpg,640,480,logo,342.09515380859375,159.87664794921875,429.46624755859375,216.22244262695312
aug0_00089.jpg,640,480,logo,548.156005859375,197.37757873535156,602.60302734375,300.24310302734375
aug0_00090.jpg,640,480,logo,286.98077392578125,199.73934936523438,392.3115539550781,277.3797607421875
aug0_00090.jpg,640,480,logo,467.9825439453125,282.75689697265625,551.9219360351562,417.6028747558594
aug0_00091.jpg,640,480,logo,361.0,165.0,433.0,224.0
aug0_00091.jpg,640,480,logo,535.0,203.0,576.0,308.0
aug0_00092.jpg,640,480,logo,470.0,171.0,550.0,233.0
aug0_00093.jpg,640,480,logo,590.2410888671875,79.48783874511719,640.0,162.13192749023438
